id,subject,topic_candidates,pdf,page_start,page_end,status
111-1-33-23,放射線器材學（包括磁振學與超音波學）,,sources/111_1/33_Q.pdf,4,4,keyword_candidates_require_tutor_review
111-1-33-24,放射線器材學（包括磁振學與超音波學）,超音波原理與技術;放射藥物與核種製備,sources/111_1/33_Q.pdf,4,4,keyword_candidates_require_tutor_review
111-1-33-25,放射線器材學（包括磁振學與超音波學）,超音波原理與技術;影像品質與數位影像,sources/111_1/33_Q.pdf,4,4,keyword_candidates_require_tutor_review
111-1-33-26,放射線器材學（包括磁振學與超音波學）,超音波原理與技術,sources/111_1/33_Q.pdf,4,5,keyword_candidates_require_tutor_review
111-1-33-27,放射線器材學（包括磁振學與超音波學）,超音波原理與技術;影像品質與數位影像,sources/111_1/33_Q.pdf,5,5,keyword_candidates_require_tutor_review
111-1-33-28,放射線器材學（包括磁振學與超音波學）,超音波原理與技術,sources/111_1/33_Q.pdf,5,5,keyword_candidates_require_tutor_review
111-1-33-29,放射線器材學（包括磁振學與超音波學）,超音波原理與技術,sources/111_1/33_Q.pdf,5,5,keyword_candidates_require_tutor_review
111-1-33-30,放射線器材學（包括磁振學與超音波學）,超音波原理與技術,sources/111_1/33_Q.pdf,5,5,keyword_candidates_require_tutor_review
111-1-33-31,放射線器材學（包括磁振學與超音波學）,超音波原理與技術;放射藥物與核種製備,sources/111_1/33_Q.pdf,5,5,keyword_candidates_require_tutor_review
111-1-33-32,放射線器材學（包括磁振學與超音波學）,超音波原理與技術,sources/111_1/33_Q.pdf,5,6,keyword_candidates_require_tutor_review
111-1-33-33,放射線器材學（包括磁振學與超音波學）,MRI原理與技術;影像品質與數位影像,sources/111_1/33_Q.pdf,6,6,keyword_candidates_require_tutor_review
111-1-33-34,放射線器材學（包括磁振學與超音波學）,MRI原理與技術;神經系統,sources/111_1/33_Q.pdf,6,6,keyword_candidates_require_tutor_review
111-1-33-35,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/111_1/33_Q.pdf,6,6,keyword_candidates_require_tutor_review
111-1-33-36,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/111_1/33_Q.pdf,6,6,keyword_candidates_require_tutor_review
111-1-33-37,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/111_1/33_Q.pdf,6,6,keyword_candidates_require_tutor_review
111-1-33-38,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;MRI原理與技術;影像品質與數位影像,sources/111_1/33_Q.pdf,6,6,keyword_candidates_require_tutor_review
111-1-33-39,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/111_1/33_Q.pdf,6,7,keyword_candidates_require_tutor_review
111-1-33-40,放射線器材學（包括磁振學與超音波學）,MRI原理與技術;影像品質與數位影像,sources/111_1/33_Q.pdf,7,7,keyword_candidates_require_tutor_review
111-1-33-41,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;MRI原理與技術,sources/111_1/33_Q.pdf,7,7,keyword_candidates_require_tutor_review
111-1-33-42,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/111_1/33_Q.pdf,7,7,keyword_candidates_require_tutor_review
111-1-33-43,放射線器材學（包括磁振學與超音波學）,,sources/111_1/33_Q.pdf,7,7,keyword_candidates_require_tutor_review
111-1-33-44,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/111_1/33_Q.pdf,7,7,keyword_candidates_require_tutor_review
111-1-33-45,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/111_1/33_Q.pdf,7,7,keyword_candidates_require_tutor_review
111-1-33-46,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/111_1/33_Q.pdf,7,8,keyword_candidates_require_tutor_review
111-1-33-47,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/111_1/33_Q.pdf,8,8,keyword_candidates_require_tutor_review
111-1-33-48,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;放療設備與品保,sources/111_1/33_Q.pdf,8,8,keyword_candidates_require_tutor_review
111-1-33-49,放射線器材學（包括磁振學與超音波學）,放射治療計畫與劑量,sources/111_1/33_Q.pdf,8,8,keyword_candidates_require_tutor_review
111-1-33-50,放射線器材學（包括磁振學與超音波學）,放療設備與品保,sources/111_1/33_Q.pdf,8,8,keyword_candidates_require_tutor_review
111-1-33-51,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;CT原理與技術;放射治療計畫與劑量;放療設備與品保;神經系統,sources/111_1/33_Q.pdf,8,8,keyword_candidates_require_tutor_review
111-1-33-52,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學,sources/111_1/33_Q.pdf,8,8,keyword_candidates_require_tutor_review
111-1-33-53,放射線器材學（包括磁振學與超音波學）,X光產生與能譜;輻射量與劑量學,sources/111_1/33_Q.pdf,8,9,keyword_candidates_require_tutor_review
111-1-33-54,放射線器材學（包括磁振學與超音波學）,,sources/111_1/33_Q.pdf,9,9,keyword_candidates_require_tutor_review
111-1-33-55,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;輻射量與劑量學;底片與影像接受器,sources/111_1/33_Q.pdf,9,9,keyword_candidates_require_tutor_review
111-1-33-56,放射線器材學（包括磁振學與超音波學）,放射藥物與核種製備,sources/111_1/33_Q.pdf,9,9,keyword_candidates_require_tutor_review
111-1-33-57,放射線器材學（包括磁振學與超音波學）,放療設備與品保,sources/111_1/33_Q.pdf,9,9,keyword_candidates_require_tutor_review
111-1-33-58,放射線器材學（包括磁振學與超音波學）,放射治療計畫與劑量;放療設備與品保;對比劑與特殊攝影,sources/111_1/33_Q.pdf,9,9,keyword_candidates_require_tutor_review
111-1-33-59,放射線器材學（包括磁振學與超音波學）,CT原理與技術;神經系統,sources/111_1/33_Q.pdf,9,9,keyword_candidates_require_tutor_review
111-1-33-60,放射線器材學（包括磁振學與超音波學）,,sources/111_1/33_Q.pdf,9,10,keyword_candidates_require_tutor_review
111-1-33-61,放射線器材學（包括磁振學與超音波學）,X光產生與能譜;放療設備與品保,sources/111_1/33_Q.pdf,10,10,keyword_candidates_require_tutor_review
111-1-33-62,放射線器材學（包括磁振學與超音波學）,近接與特殊放療,sources/111_1/33_Q.pdf,10,10,keyword_candidates_require_tutor_review
111-1-33-63,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;底片與影像接受器;放射治療計畫與劑量,sources/111_1/33_Q.pdf,10,10,keyword_candidates_require_tutor_review
111-1-33-64,放射線器材學（包括磁振學與超音波學）,X光產生與能譜;放射治療計畫與劑量,sources/111_1/33_Q.pdf,10,10,keyword_candidates_require_tutor_review
111-1-33-65,放射線器材學（包括磁振學與超音波學）,放射治療計畫與劑量;放療設備與品保,sources/111_1/33_Q.pdf,10,10,keyword_candidates_require_tutor_review
111-1-33-66,放射線器材學（包括磁振學與超音波學）,半衰期與活度;輻射量與劑量學;攝影擺位與投照,sources/111_1/33_Q.pdf,10,10,keyword_candidates_require_tutor_review
111-1-33-67,放射線器材學（包括磁振學與超音波學）,核醫PET;核醫SPECT與加馬攝影機,sources/111_1/33_Q.pdf,10,11,keyword_candidates_require_tutor_review
111-1-33-68,放射線器材學（包括磁振學與超音波學）,半衰期與活度,sources/111_1/33_Q.pdf,11,11,keyword_candidates_require_tutor_review
111-1-33-69,放射線器材學（包括磁振學與超音波學）,偵檢器與計數統計,sources/111_1/33_Q.pdf,11,11,keyword_candidates_require_tutor_review
111-1-33-70,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;CT原理與技術;影像品質與數位影像;核醫SPECT與加馬攝影機;呼吸系統,sources/111_1/33_Q.pdf,11,11,keyword_candidates_require_tutor_review
111-1-33-71,放射線器材學（包括磁振學與超音波學）,,sources/111_1/33_Q.pdf,11,11,keyword_candidates_require_tutor_review
111-1-33-72,放射線器材學（包括磁振學與超音波學）,核醫SPECT與加馬攝影機,sources/111_1/33_Q.pdf,11,12,keyword_candidates_require_tutor_review
111-1-33-73,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像;核醫PET,sources/111_1/33_Q.pdf,12,12,keyword_candidates_require_tutor_review
111-1-33-74,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;核醫PET;放療設備與品保,sources/111_1/33_Q.pdf,12,12,keyword_candidates_require_tutor_review
111-1-33-75,放射線器材學（包括磁振學與超音波學）,核衰變與核種平衡;CT原理與技術;核醫PET;核醫SPECT與加馬攝影機;神經系統,sources/111_1/33_Q.pdf,12,13,keyword_candidates_require_tutor_review
111-1-33-76,放射線器材學（包括磁振學與超音波學）,偵檢器與計數統計;MRI原理與技術;核醫PET,sources/111_1/33_Q.pdf,13,13,keyword_candidates_require_tutor_review
111-1-33-77,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;偵檢器與計數統計,sources/111_1/33_Q.pdf,13,13,keyword_candidates_require_tutor_review
111-1-33-78,放射線器材學（包括磁振學與超音波學）,核衰變與核種平衡;半衰期與活度;核醫PET;癌症與臨床放療,sources/111_1/33_Q.pdf,13,13,keyword_candidates_require_tutor_review
111-1-33-79,放射線器材學（包括磁振學與超音波學）,核醫SPECT與加馬攝影機;神經系統,sources/111_1/33_Q.pdf,13,13,keyword_candidates_require_tutor_review
111-1-33-80,放射線器材學（包括磁振學與超音波學）,CT原理與技術;影像品質與數位影像;神經系統,sources/111_1/33_Q.pdf,13,14,keyword_candidates_require_tutor_review
111-1-44-01,放射線診斷原理與技術學,攝影擺位與投照,sources/111_1/44_Q.pdf,1,1,keyword_candidates_require_tutor_review
111-1-44-02,放射線診斷原理與技術學,攝影擺位與投照;骨骼肌肉解剖與病理;心血管系統,sources/111_1/44_Q.pdf,1,1,keyword_candidates_require_tutor_review
111-1-44-03,放射線診斷原理與技術學,底片與影像接受器;攝影擺位與投照;神經系統,sources/111_1/44_Q.pdf,1,1,keyword_candidates_require_tutor_review
111-1-44-04,放射線診斷原理與技術學,衰減與屏蔽;輻射量與劑量學;MRI原理與技術,sources/111_1/44_Q.pdf,1,1,keyword_candidates_require_tutor_review
111-1-44-05,放射線診斷原理與技術學,,sources/111_1/44_Q.pdf,1,1,keyword_candidates_require_tutor_review
111-1-44-06,放射線診斷原理與技術學,MRI原理與技術;底片與影像接受器;神經系統,sources/111_1/44_Q.pdf,1,2,keyword_candidates_require_tutor_review
111-1-44-07,放射線診斷原理與技術學,底片與影像接受器,sources/111_1/44_Q.pdf,2,2,keyword_candidates_require_tutor_review
111-1-44-08,放射線診斷原理與技術學,,sources/111_1/44_Q.pdf,2,2,keyword_candidates_require_tutor_review
111-1-44-09,放射線診斷原理與技術學,放射藥物與核種製備,sources/111_1/44_Q.pdf,2,2,keyword_candidates_require_tutor_review
111-1-44-10,放射線診斷原理與技術學,X光產生與能譜,sources/111_1/44_Q.pdf,2,2,keyword_candidates_require_tutor_review
111-1-44-11,放射線診斷原理與技術學,MRI原理與技術;對比劑與特殊攝影;神經系統,sources/111_1/44_Q.pdf,2,2,keyword_candidates_require_tutor_review
111-1-44-12,放射線診斷原理與技術學,骨骼肌肉解剖與病理,sources/111_1/44_Q.pdf,2,2,keyword_candidates_require_tutor_review
111-1-44-13,放射線診斷原理與技術學,底片與影像接受器;對比劑與特殊攝影,sources/111_1/44_Q.pdf,2,3,keyword_candidates_require_tutor_review
111-1-44-14,放射線診斷原理與技術學,神經系統;血液免疫與一般病理,sources/111_1/44_Q.pdf,3,3,keyword_candidates_require_tutor_review
111-1-44-15,放射線診斷原理與技術學,X光產生與能譜;對比劑與特殊攝影,sources/111_1/44_Q.pdf,3,3,keyword_candidates_require_tutor_review
111-1-44-16,放射線診斷原理與技術學,對比劑與特殊攝影;神經系統,sources/111_1/44_Q.pdf,3,3,keyword_candidates_require_tutor_review
111-1-44-17,放射線診斷原理與技術學,對比劑與特殊攝影;泌尿與生殖系統,sources/111_1/44_Q.pdf,3,3,keyword_candidates_require_tutor_review
111-1-44-18,放射線診斷原理與技術學,攝影擺位與投照,sources/111_1/44_Q.pdf,3,3,keyword_candidates_require_tutor_review
111-1-44-19,放射線診斷原理與技術學,攝影擺位與投照;對比劑與特殊攝影;消化系統,sources/111_1/44_Q.pdf,3,4,keyword_candidates_require_tutor_review
111-1-44-20,放射線診斷原理與技術學,對比劑與特殊攝影,sources/111_1/44_Q.pdf,4,4,keyword_candidates_require_tutor_review
111-1-44-21,放射線診斷原理與技術學,泌尿與生殖系統,sources/111_1/44_Q.pdf,4,4,keyword_candidates_require_tutor_review
111-1-44-22,放射線診斷原理與技術學,對比劑與特殊攝影,sources/111_1/44_Q.pdf,4,4,keyword_candidates_require_tutor_review
111-1-44-23,放射線診斷原理與技術學,心血管系統,sources/111_1/44_Q.pdf,4,4,keyword_candidates_require_tutor_review
111-1-44-24,放射線診斷原理與技術學,癌症與臨床放療;泌尿與生殖系統,sources/111_1/44_Q.pdf,4,4,keyword_candidates_require_tutor_review
111-1-44-25,放射線診斷原理與技術學,放射藥物與核種製備;核醫器官檢查;對比劑與特殊攝影;消化系統,sources/111_1/44_Q.pdf,4,4,keyword_candidates_require_tutor_review
111-1-44-26,放射線診斷原理與技術學,對比劑與特殊攝影;消化系統;血液免疫與一般病理,sources/111_1/44_Q.pdf,4,5,keyword_candidates_require_tutor_review
111-1-44-27,放射線診斷原理與技術學,CT原理與技術;影像品質與數位影像,sources/111_1/44_Q.pdf,5,5,keyword_candidates_require_tutor_review
111-1-44-28,放射線診斷原理與技術學,CT原理與技術;影像品質與數位影像,sources/111_1/44_Q.pdf,5,5,keyword_candidates_require_tutor_review
111-1-44-29,放射線診斷原理與技術學,CT原理與技術;影像品質與數位影像,sources/111_1/44_Q.pdf,5,5,keyword_candidates_require_tutor_review
111-1-44-30,放射線診斷原理與技術學,CT原理與技術;MRI原理與技術,sources/111_1/44_Q.pdf,5,5,keyword_candidates_require_tutor_review
111-1-44-31,放射線診斷原理與技術學,CT原理與技術,sources/111_1/44_Q.pdf,5,6,keyword_candidates_require_tutor_review
111-1-44-32,放射線診斷原理與技術學,CT原理與技術,sources/111_1/44_Q.pdf,6,6,keyword_candidates_require_tutor_review
111-1-44-33,放射線診斷原理與技術學,CT原理與技術;神經系統,sources/111_1/44_Q.pdf,6,6,keyword_candidates_require_tutor_review
111-1-44-34,放射線診斷原理與技術學,CT原理與技術,sources/111_1/44_Q.pdf,6,7,keyword_candidates_require_tutor_review
111-1-44-35,放射線診斷原理與技術學,CT原理與技術;心血管系統;呼吸系統,sources/111_1/44_Q.pdf,7,7,keyword_candidates_require_tutor_review
111-1-44-36,放射線診斷原理與技術學,CT原理與技術;影像品質與數位影像;神經系統,sources/111_1/44_Q.pdf,7,7,keyword_candidates_require_tutor_review
111-1-44-37,放射線診斷原理與技術學,X光產生與能譜;CT原理與技術;放射治療計畫與劑量,sources/111_1/44_Q.pdf,7,7,keyword_candidates_require_tutor_review
111-1-44-38,放射線診斷原理與技術學,心血管系統;呼吸系統,sources/111_1/44_Q.pdf,7,8,keyword_candidates_require_tutor_review
111-1-44-39,放射線診斷原理與技術學,CT原理與技術;放射治療計畫與劑量;放療設備與品保;神經系統,sources/111_1/44_Q.pdf,8,8,keyword_candidates_require_tutor_review
111-1-44-40,放射線診斷原理與技術學,CT原理與技術;底片與影像接受器;神經系統;消化系統,sources/111_1/44_Q.pdf,8,8,keyword_candidates_require_tutor_review
111-1-44-41,放射線診斷原理與技術學,CT原理與技術;放射藥物與核種製備,sources/111_1/44_Q.pdf,8,8,keyword_candidates_require_tutor_review
111-1-44-42,放射線診斷原理與技術學,輻射量與劑量學;CT原理與技術,sources/111_1/44_Q.pdf,8,8,keyword_candidates_require_tutor_review
